Date,Close,High,Low,Open,Volume,Return,MA5,MA10,Volatility,Momentum,RSI,MACD,Price_vs_MA10,Momentum_Return,Trend,Distance_MA10,Distance_MA20,Target
2015-01-30,165.62379455566406,167.88249062115358,165.3580723149266,166.5538540755902,197729700,-0.012574968942607678,167.70314331054686,168.37327728271484,0.01050796377990454,-4.58380126953125,39.839230021805776,-0.632990492198104,0.9836703141292776,-0.027004281685075404,0.9960199505350082,-0.016329685870722366,-0.015462929196068287,1
2015-02-02,167.67491149902344,167.7662563027714,164.30347856768063,166.12206250624723,163107000,0.012384192433593899,167.1168701171875,168.3973587036133,0.013017800163925754,-2.931365966796875,48.50970185033317,-0.6125942458350551,0.9957098661751494,-0.016962415037191092,0.9923960292709845,-0.0042901338248505505,-0.0024059971826411175,1
2015-02-03,170.099609375,170.10792150765567,168.1979936241384,168.57167213655976,124212900,0.01446070765327745,167.46563110351562,168.62820281982422,0.013671627275630475,1.743804931640625,55.141393630611624,-0.3962099573435012,1.0087257441553115,0.010689325536383243,0.993105710095536,0.008725744155311466,0.011240545763472332,0
2015-02-04,169.4519805908203,170.54811828639697,168.9952565509967,169.33572471440522,134306700,-0.003807350214143801,168.11666564941407,168.70958251953124,0.011649907776484215,3.2551727294921875,56.060515366186735,-0.2738255892309098,1.0044004499341532,0.019705985692238914,0.9964855768044562,0.004400449934153228,0.0063371701393222235,1
2015-02-05,171.16253662109375,171.31201564022268,170.0415009968338,170.11623417093082,97953200,0.010094635803661545,168.8025665283203,168.71123504638672,0.011752530447388368,3.42950439453125,63.33568487987785,-0.03836526890177083,1.0145295692609508,0.020557216733781414,1.0005413479541447,0.014529569260950836,0.015541720885836385,0
2015-02-06,170.68923950195312,172.09262177973125,170.16608186277418,171.52794148061264,125672000,-0.0027651910779306066,169.81565551757814,168.7593994140625,0.008690415485413413,5.0654449462890625,57.97389642146686,0.1087935055431899,1.0114354524523734,0.030366994598458485,1.006258946803455,0.011435452452373429,0.012820888102463401,0
2015-02-09,169.9253387451172,170.76404105958514,169.51843678828754,170.04159463693395,87219000,-0.004475389070013436,170.26574096679687,168.6913055419922,0.00889796326158035,2.25042724609375,55.125764750980885,0.16191107750555034,1.0073153337640024,0.01350741309485115,1.0093332339787526,0.007315333764002396,0.008193710984865321,1
2015-02-10,171.7355499267578,171.99297269079014,169.96678843449558,170.96328163466086,96164200,0.010652979685130237,170.59292907714843,169.02928009033204,0.007725641956296025,1.6359405517578125,57.11016163709309,0.34608657911684304,1.0160106570588214,0.009699685126703939,1.0092507581288919,0.01601065705882143,0.017890844071377865,1
2015-02-11,171.83518981933594,172.2670026837243,170.92175463693937,171.56946759805336,91087800,0.0005801937491720643,171.06957092285157,169.5931182861328,0.007136344605354055,2.383209228515625,51.77870157856516,0.49438809939837824,1.0132202978272997,0.014087229090019804,1.008705852287165,0.01322029782729972,0.017267266131332004,1
2015-02-12,173.4876708984375,173.5458051494953,171.8683887245212,172.632357425268,97545900,0.009616662808351162,171.53459777832032,170.1685821533203,0.007016691229901127,2.32513427734375,58.16461326115839,0.736766549240798,1.019504709407091,0.013609256094709421,1.0080274255547905,0.019504709407091037,0.025019298072946006,1
2015-02-13,174.2018585205078,174.2516806497601,173.35484431040433,173.61227976310488,93670400,0.004116647703965137,172.23712158203125,171.0263885498047,0.006310738988542669,3.5126190185546875,58.81155448924096,0.9752402270974017,1.0185671345669467,0.020491094876605165,1.0070792176721546,0.018567134566946697,0.026529346121805686,1
2015-02-17,174.4758758544922,174.65026596077396,173.63717386183822,173.88628448375928,76968200,0.0015729874314291958,173.14722900390626,171.70648498535155,0.004605843410838344,4.550537109375,66.60698803142486,1.1728236625781108,1.0161286329364723,0.026539471378047796,1.008390737360197,0.016128632936472265,0.026015313217427893,1
2015-02-18,174.49252319335938,174.5672563952429,173.8364979654315,174.10223291115915,80652900,9.541341337682141e-05,173.69862365722656,172.1457763671875,0.003910330922320725,2.7569732666015625,75.4722267513011,1.3155879805130724,1.0136323229979587,0.01598190510629438,1.0090205366800684,0.01363232299795869,0.024095346772943893,0
2015-02-19,174.367919921875,174.73329906288663,173.75343015829822,173.89459706806414,91462500,-0.0007140894589867663,174.20516967773438,172.63737030029296,0.004161582073499506,2.5327301025390625,72.30630800705062,1.402508048628448,1.0100241889607786,0.01468762189813555,1.0090814600263798,0.010024188960778613,0.021646266248716017,1
2015-02-20,175.41429138183594,175.4890245925324,173.3299722521773,173.95277434986343,140896400,0.00600094019834474,174.59049377441406,173.0625457763672,0.002803301524439462,1.9266204833984375,85.44877957149644,1.538096046964995,1.0135889923201968,0.011071899288129128,1.0088288773933864,0.013588992320196835,0.026493553481839127,0
2015-02-23,175.38937377929688,175.38937377929688,174.7831706370492,175.16516148461704,74411100,-0.0001420500139570624,174.82799682617187,173.53255920410157,0.0027267579319423933,1.1875152587890625,82.73512375343327,1.6248100711347888,1.0107000933064751,0.006813201570206928,1.0074650983539444,0.010700093306475145,0.024794006189017503,1
2015-02-24,175.88758850097656,176.08688970444285,175.01566315835314,175.3146086280829,72472300,0.0028406209050420017,175.11033935546874,174.1287841796875,0.0028088982302025235,1.411712646484375,79.36071037684587,1.7139756795939718,1.0101005949681134,0.008080835043819734,1.005636949573876,0.010100594968113441,0.026121827596345737,0
2015-02-25,175.7381134033203,176.24465951665343,175.3976452825193,175.7630244686532,73061700,-0.0008498331174483509,175.35945739746094,174.52904052734374,0.002964346639410119,1.2455902099609375,83.58507793647688,1.752378348749346,1.0069276314836966,0.007135588512994562,1.0047580440917345,0.0069276314836965724,0.023046760080586592,0
2015-02-26,175.53053283691406,175.80456725788164,174.9243297219221,175.64678871208758,72697900,-0.0011811926416317453,175.59197998046875,174.89857482910156,0.0030546800839316916,1.1626129150390625,77.80199331418105,1.7459366529184308,1.00361328277506,0.006668485330349583,1.0039646129309214,0.0036132827750599006,0.019069756077968014,0
2015-02-27,174.93267822265625,175.69664737131194,174.88285607593087,175.4309123608529,108076000,-0.0034059864377742333,175.49565734863282,175.04307556152344,0.002253201565220953,-0.4816131591796875,76.58762027136585,1.6733009202563665,0.9993693133046649,-0.00273844130576939,1.0025855452188412,-0.0006306866953350587,0.013480711402605206,1
2015-03-02,176.03704833984375,176.0951699318348,174.98243351032423,175.03225563801308,87491400,0.006313115013204307,175.62519226074218,175.22659454345703,0.003836662522633906,0.647674560546875,86.72649950394006,1.6854215274305773,1.0046251757531346,0.003716723721391979,1.002274755828724,0.004625175753134592,0.016811735553648344,0
