Date,Close,High,Low,Open,Volume
2015-01-02,0.48298540711402893,0.48658442933594076,0.4753075311769621,0.48298540711402893,113680000
2015-01-05,0.4748274087905884,0.4844247484104281,0.4726680252525263,0.4829851403168914,197952000
2015-01-06,0.4604315459728241,0.4760271798892142,0.45995168603430814,0.47554731995069827,197764000
2015-01-07,0.4592319130897522,0.46786950698008156,0.4577923045739469,0.46379062571938356,321808000
2015-01-08,0.4765070974826813,0.4793863146666466,0.4642705102575871,0.46451045455700185,283780000
2015-01-09,0.47842657566070557,0.4820255972128002,0.47170844976721804,0.4781866599587349,209540000
2015-01-12,0.47242826223373413,0.4798661925660505,0.4681094648989135,0.47962624825768396,190732000
2015-01-13,0.47170835733413696,0.4856244664003913,0.4683493093467384,0.47602715374811216,236720000
2015-01-14,0.4736279547214508,0.47506756345270645,0.4654702481836839,0.4666699125923117,155260000
2015-01-15,0.4702688455581665,0.47986615959739376,0.47002890126628505,0.47698697110607596,188932000
2015-01-16,0.47890639305114746,0.4793862529859824,0.46810938720498957,0.46954899561174374,181512000
2015-01-20,0.4803459644317627,0.4849046477624262,0.47434761560081923,0.48226540402314794,140308000
2015-01-21,0.4870641231536865,0.48826381595671964,0.4743476769049424,0.47770675382848365,144780000
2015-01-22,0.49546191096305847,0.4969015197639362,0.4829853776281372,0.48802395122669506,159712000
2015-01-23,0.4969012141227722,0.49786093366486783,0.49186258641893205,0.49594143737619767,120416000
2015-01-26,0.49474188685417175,0.4971412147219529,0.4916227549056074,0.49474188685417175,133240000
2015-01-27,0.4709886908531189,0.4875440761740565,0.47002894220425406,0.48706418754849684,357948000
2015-01-28,0.46331077814102173,0.47866649784543136,0.4630708338478856,0.47674702930709867,272728000
2015-01-29,0.474587619304657,0.47722686337456555,0.4613912845461117,0.4635506972603103,235340000
2015-01-30,0.4606715142726898,0.4767470385664744,0.45995173858380617,0.4712285771374328,298200000
2015-02-02,0.4707486629486084,0.47266813130324,0.45443322483761384,0.4635506780704269,259604000
2015-02-03,0.48250553011894226,0.48298541882834223,0.47170854899811354,0.47410787813607547,183468000
2015-02-04,0.4837050139904022,0.4892234743403217,0.47962613333899623,0.4810657702420039,181516000
2015-02-05,0.4916228950023651,0.4918628106961649,0.4837051050619224,0.48418493644952193,140448000
2015-02-06,0.4894634485244751,0.4969014065664211,0.4873040358150874,0.49114297267472073,210524000
2015-02-09,0.48898354172706604,0.49042309277338914,0.48346508156860213,0.4865842137105379,273944000
2015-02-10,0.502659797668457,0.5028997133526577,0.48730404978956526,0.4894634625608787,226204000
2015-02-11,0.49930086731910706,0.5038595524192213,0.49594176092360687,0.5038595524192213,320832000
2015-02-12,0.5350505709648132,0.5398492261766918,0.5247334565388259,0.5278525881469952,676904000
2015-02-13,0.5352906584739685,0.5360104627073654,0.5256933449680105,0.5338510500071746,310084000
2015-02-17,0.5369700789451599,0.5396093796928836,0.5309717877642663,0.5343308354019259,203340000
2015-02-18,0.5307319164276123,0.5372101545163486,0.5297721965196701,0.5362503774039057,170948000
2015-02-19,0.5321714878082275,0.5384097525818989,0.5297721596033151,0.5374500327408334,169432000
2015-02-20,0.5360102653503418,0.5362501809383045,0.5278525633148137,0.5316914987446151,157752000
2015-02-23,0.5316917896270752,0.5357706428763329,0.5290524878976353,0.5357706428763329,125008000
2015-02-24,0.5373516082763672,0.5373516082763672,0.5289216554540755,0.5337387877595984,149356000
2015-02-25,0.5332573056221008,0.5375927612174863,0.5308487383218113,0.5351841364924228,123820000
2015-02-26,0.5347026586532593,0.5378338030641133,0.5303672014267864,0.5337392428556417,152864000
2015-02-27,0.5313304662704468,0.5344616094533198,0.5294035780061086,0.5332572971100118,157492000
2015-03-02,0.5443366765975952,0.5472269800618815,0.5291626982596296,0.5298852741257012,301512000
2015-03-03,0.5342205762863159,0.542891427702558,0.5325345853754853,0.5402420216176469,160344000
2015-03-04,0.5402421951293945,0.541446450127581,0.5301261889906541,0.5322939168971221,226840000
2015-03-05,0.5505988001823425,0.5515622152448543,0.5387968077485055,0.5402419590546491,323056000
2015-03-06,0.5431324243545532,0.5501172287185266,0.5426506879666241,0.5474678221468391,257392000
2015-03-09,0.5445774793624878,0.5486720948024231,0.5421689124462249,0.5433732246167389,222388000
2015-03-10,0.553970992565155,0.5575838722062954,0.5460227147794201,0.5469861302087996,527212000
2015-03-11,0.5510806441307068,0.561196590401297,0.5496354925421187,0.5539708898831198,262120000
2015-03-12,0.5460226535797119,0.5498763722900684,0.5356658096689647,0.5457818141055545,406972000
2015-03-13,0.5467451214790344,0.5481902728881871,0.5359065433351453,0.5433731398075154,359288000
2015-03-16,0.5532485246658325,0.5566205654642558,0.5474679735360547,0.5510808538826564,236956000
2015-03-17,0.5599923729896545,0.5602332124622048,0.5481903774631862,0.5520440961478256,299900000
2015-03-18,0.5508399605751038,0.562882799435937,0.5457819854809894,0.5599925525642083,413844000
2015-03-19,0.5592699646949768,0.5611967959021588,0.5486722782059077,0.5527668375897574,310756000
2015-03-20,0.5652909874916077,0.568663026047408,0.5585470252295004,0.5638458937388323,462084000
2015-03-23,0.5469861626625061,0.5556570168909271,0.5467453231470653,0.5484313146047058,426012000
2015-03-24,0.5395194888114929,0.5491537561684326,0.537110921972258,0.5453000377407041,330480000
2015-03-25,0.5067631006240845,0.5392787901556821,0.5050770517141214,0.5392787901556821,542552000
2015-03-26,0.5050771236419678,0.5072448518993872,0.4927934450328305,0.4964063254618628,311920000
2015-03-27,0.5149521827697754,0.5168790136405269,0.49977820303209064,0.5079673203699461,318288000
2015-03-30,0.517119824886322,0.5197692312508186,0.5106166425693065,0.5173606643490677,253252000
2015-03-31,0.5041133761405945,0.5161562072681657,0.5036316973503407,0.515674528477912,357276000
2015-04-01,0.5060405731201172,0.5077265647668209,0.497369717919367,0.5060405731201172,330768000
2015-04-02,0.5072444081306458,0.5103755492882293,0.5029090128334649,0.5089303983809237,192204000
2015-04-06,0.5219370126724243,0.5236230039355513,0.49977817191457846,0.5050769851916143,515864000
2015-04-07,0.5265130996704102,0.5322936470659297,0.5190465042524807,0.5219368066626144,413964000
2015-04-08,0.5303669571876526,0.5322938453203329,0.5219370010595805,0.5269949747364238,366432000
2015-04-09,0.5426507592201233,0.5443367506621031,0.5260316268887527,0.5262724664019566,379432000
2015-04-10,0.5481902360916138,0.5484310755020545,0.5412053763660629,0.5431322639238453,258728000
2015-04-13,0.5431324243545532,0.5501172287185266,0.5407237998396767,0.54698608575891,236724000
2015-04-14,0.5385560989379883,0.5431323933756026,0.5332572286720787,0.540964665890717,220276000
2015-04-15,0.5450592041015625,0.5491537620294863,0.5373517671638449,0.5400012309126149,243560000
2015-04-16,0.5416873097419739,0.5465044442523481,0.5378335906487199,0.5419281492400607,155284000
2015-04-17,0.5347026586532593,0.5400015316773497,0.530126361833581,0.5303672014267864,293636000
2015-04-20,0.5320530533790588,0.5404830102603805,0.531089580514244,0.5371110275078519,231624000
2015-04-21,0.5313304662704468,0.5385561680559753,0.5286810020850784,0.5385561680559753,230456000
