Date,Close,High,Low,Open,Volume
2015-01-02,25.95555877685547,26.27505258970549,25.920444764347867,26.163278374900965,28951268
2015-01-05,25.414501190185547,25.931822332141795,25.374441965235928,25.878902535234324,41196796
2015-01-06,24.825468063354492,25.528501344591838,24.780463626735827,25.470388507395985,57998800
2015-01-07,24.782936096191406,25.086799754612336,24.711222986368455,25.074731853497486,41301082
2015-01-08,24.861074447631836,24.900639904899265,24.283415744620424,24.629120677425167,67071641
2015-01-09,24.539113998413086,24.97186149560012,24.470862911159408,24.96394991628657,41427428
2015-01-12,24.360074996948242,24.52951557824538,24.113283697764697,24.478277609129634,46535413
2015-01-13,24.53960418701172,24.875910580617187,24.35216107946865,24.67115924050772,47409807
2015-01-14,24.771556854248047,24.888274382793988,24.38232879285626,24.46393420181888,44714427
2015-01-15,24.817060470581055,25.009448806197422,24.617748084535897,25.004007940341356,54316718
2015-01-16,25.12814712524414,25.133587991518805,24.72853290208836,24.72902855819544,45965854
2015-01-20,25.069786071777344,25.346744301454347,25.02606618019525,25.272560480225067,44640224
2015-01-21,25.620737075805664,25.68206410615246,25.03516486442852,25.08709523994197,45374234
2015-01-22,26.429359436035156,26.525306720883883,25.70283737066071,25.790869293011514,53538588
2015-01-23,26.70433807373047,26.81413344844312,26.360611977844812,26.488706896979043,45634948
2015-01-26,26.469913482666016,26.657356600952063,26.19592352113706,26.63411184570756,30874534
2015-01-27,25.649917602539062,26.24686533586505,25.628156031095486,26.2107600076028,38080263
2015-01-28,25.223102569580078,25.865550387009897,25.223102569580078,25.85516431156756,33676205
2015-01-29,25.2557430267334,25.277008941057364,24.787879668887562,25.27255938759326,83727244
2015-01-30,26.435789108276367,26.700384308883194,25.49610468785483,25.51292104913833,112127002
2015-02-02,26.137067794799805,26.36061244541352,25.64595780643306,26.297802232954346,56996054
2015-02-03,26.174657821655273,26.38039861034253,25.878904373770197,26.11333078564822,40773638
2015-02-04,25.85417366027832,26.34439261418195,25.78048360720586,26.174655015553707,33273101
2015-02-05,26.09255599975586,26.138057980850718,25.82103675675414,25.9051147771183,36995292
2015-02-06,26.261701583862305,26.568334864655522,26.03469299246043,26.09552626272268,35270570
2015-02-09,26.10491943359375,26.311155845846674,26.015402444601555,26.113326667607893,25355423
2015-02-10,26.55547332763672,26.59306183730318,26.059913786712677,26.17762074141284,34997823
2015-02-11,26.50749969482422,26.630153746325046,26.37930640368378,26.474362631461037,27555446
2015-02-12,26.851720809936523,26.94519548324695,26.44335510448995,26.57080680942667,32404724
2015-02-13,27.152421951293945,27.19693262048035,26.8616137416431,26.872495472736272,38006060
2015-02-17,26.847270965576172,27.201383141962975,26.760720343078717,27.044604493053484,32336537
2015-02-18,26.69197654724121,26.97833331310808,26.58366435086834,26.776054568364987,29061570
2015-02-19,26.848758697509766,26.8606279586578,26.608397646084647,26.60988083077385,19782163
2015-02-20,26.654884338378906,26.892278995276936,26.499093208000353,26.861614533439585,28887092
2015-02-23,26.306703567504883,26.530694673657557,26.18306009854525,26.51145489705644,29157834
2015-02-24,26.51343536376953,26.54805561287455,26.12569235742713,26.21224108837278,20101036
2015-02-25,26.898212432861328,27.014436205424,26.481535972301824,26.50403913458119,36519991
2015-02-26,27.472408294677734,27.505051596901865,26.78100026258503,26.865572049465793,46230579
2015-02-27,27.6168212890625,27.928895390496358,27.344806408638956,27.41108053522377,48203982
2015-03-02,28.256799697875977,28.29685892351715,27.63413460740929,27.72216842115126,42592618
2015-03-03,28.37055015563965,28.457098890825506,28.0184149095675,28.2127820782866,34095352
2015-03-04,28.357194900512695,28.542163516462214,28.09210594608448,28.283009191719426,37536775
2015-03-05,28.454132080078125,28.58173135001178,28.35917421987397,28.43879890366352,27792094
2015-03-06,28.07602882385254,28.520895211298544,28.030280910871546,28.43187198984678,33182854
2015-03-09,28.133649826049805,28.203877852793962,27.870785652243235,28.035228052132318,21242161
2015-03-10,27.44916534423828,27.935822021576488,27.435317243889134,27.906148872126167,35846146
2015-03-11,27.259740829467773,27.603962573544038,27.235012891940936,27.455591164749386,36415706
2015-03-12,27.473892211914062,27.51642403976922,27.224132651142522,27.374978564578107,27792094
2015-03-13,27.06884002685547,27.616823733341565,26.91552339514572,27.37448386999432,34071287
2015-03-16,27.424436569213867,27.540166586071567,27.00355646050101,27.24836893902927,32819860
2015-03-17,27.24292755126953,27.38932012607315,27.102469606058825,27.285955034680835,36110871
2015-03-18,27.671228408813477,27.685076509956627,27.053014742712143,27.32502777205184,42690887
2015-03-19,27.596546173095703,27.73551904309404,27.505296276396823,27.66578478008004,23945563
2015-03-20,27.71375846862793,27.78102202117717,27.64897130449908,27.777559996112757,52337299
2015-03-23,27.63709831237793,27.812672158691846,27.489716320749224,27.717220539570782,32876014
2015-03-24,28.199918746948242,28.417530649651418,27.755795835321525,27.82256183377582,51665459
2015-03-25,27.635862350463867,28.30229644092628,27.633637573898078,28.215252057789765,43045859
2015-03-26,27.45707893371582,27.64155190079219,27.233530486591427,27.57676284413741,31452115
2015-03-27,27.11928367614746,27.462516009976813,27.108897601558237,27.34975426573441,37949906
2015-03-30,27.301780700683594,27.37299814429188,27.110875575116957,27.281502316355336,25750504
2015-03-31,27.10247039794922,27.434327251541106,27.03916452741361,27.201384047082723,31760961
2015-04-01,26.833423614501953,27.257763829137872,26.682083934915724,27.132143400823253,39261497
2015-04-02,26.48573875427246,26.748850751578594,26.402502595992093,26.748850751578594,34327989
2015-04-06,26.54681968688965,26.62817727633875,26.19097647923895,26.322037776340565,26488525
2015-04-07,26.559429168701172,26.839851294135272,26.50898387139295,26.611855198290723,26057345
2015-04-08,26.786439895629883,26.897224701499923,26.626694864761273,26.626694864761273,23570536
2015-04-09,26.745391845703125,26.803256854799525,26.483764894123123,26.757754870335972,31157308
2015-04-10,26.707305908203125,26.82006764994234,26.573772017746577,26.82006764994234,28189181
2015-04-13,26.6657657623291,26.90761187900973,26.57377615498547,26.62817913983649,32906096
2015-04-14,26.231531143188477,26.58663275564661,26.11788023874093,26.52134993566033,52082601
2015-04-15,26.337369918823242,26.446175884453897,25.876926243249496,26.147949845193605,46376979
2015-04-16,26.400175094604492,26.48870454821972,26.192951170323546,26.207293032616413,25997180
2015-04-17,25.917970657348633,26.204325497880852,25.767620413920774,26.145966735150118,43037837
2015-04-20,26.478322982788086,26.513436998266354,25.940229687679278,25.99463266936715,33585958
2015-04-21,26.408586502075195,26.67664370686172,26.393994918718796,26.583662800549817,36895018
2015-04-22,26.67540740966797,26.760227021117224,26.2987920652078,26.42985335754596,31871263
2015-04-23,27.05301284790039,27.24886319905237,26.718189622605703,26.756271898082055,83697161
2015-04-24,27.946210861206055,28.246909525676617,27.559950981374335,27.9976455865524,98650102
2015-04-27,27.542377471923828,28.06707099344033,27.43476146836345,27.940113054037443,47960000
2015-04-28,27.45856475830078,27.574612583628024,27.29421317495977,27.506174219553845,29820000
2015-04-29,27.23044204711914,27.45856869889379,27.12257631391433,27.299376077084183,33976000
2015-04-30,26.648221969604492,27.206141519029504,26.53465430036237,27.170433472237928,41644000
2015-05-01,26.675992965698242,26.757324069755462,26.38835354383609,26.70227597908865,35364000
2015-05-04,26.81882095336914,26.981982610176054,26.53515054788286,26.70723779772383,26160000
2015-05-05,26.323883056640625,26.767241698943494,26.303598995798268,26.69136470656658,27662000
2015-05-06,25.997562408447266,26.402239082058415,25.842089107227068,26.3457040240936,31340000
2015-05-07,26.318923950195312,26.45580069325353,25.875067739177297,25.986155232990576,30926000
2015-05-08,26.691862106323242,26.837170680378605,26.036245348219598,26.61400248474475,30552000
2015-05-11,26.56688690185547,26.878331042851563,26.552009653744324,26.699300842222115,18106000
2015-05-12,26.236600875854492,26.443353781079942,26.049140721228277,26.363558828390676,32684000
2015-05-13,26.265365600585938,26.498550970934183,26.217508304515032,26.311981864667967,25046000
2015-05-14,26.700788497924805,26.730544886730303,26.403727833178515,26.471172999260578,28078000
2015-05-15,26.475139617919922,26.744131389281687,26.303052384275837,26.739469952408868,39426000
2015-05-18,26.398271560668945,26.523244987091818,26.22717563748268,26.38388996836397,40068000
2015-05-19,26.64920997619629,26.812867265133256,26.434969289289235,26.481585547400574,39338000
2015-05-20,26.743934631347656,26.92494936174653,26.431599420710512,26.705252648210987,28616000
2015-05-21,26.904613494873047,26.97057168976053,26.58077228446607,26.678469490844368,29254000
2015-05-22,26.785593032836914,26.987930423326837,26.755836643968653,26.787575657004627,23524000
2015-05-26,26.39926528930664,26.730547057766746,26.278258991910022,26.68690472900414,48130000
2015-05-27,26.769723892211914,26.80741456323189,26.369014339931454,26.423069228404767,30500000
2015-05-28,26.769224166870117,26.81038631591347,26.59416111943816,26.681443869250323,20596000
2015-05-29,26.38884735107422,26.71219290408174,26.356117027687667,26.649706193402707,51948000
2015-06-01,26.48208236694336,26.620943619001636,26.272306358500227,26.620943619001636,38086000
2015-06-02,26.739469528198242,26.92891417901061,26.35016577463448,26.429514250143754,38780000
2015-06-03,26.79551124572754,26.95371255440736,26.63681428098159,26.77567554399708,34340000
2015-06-04,26.616479873657227,26.809396016745573,26.498449413272404,26.669049683453242,26966000
2015-06-05,26.449352264404297,26.641277090215105,26.409181424076383,26.59912173394559,27764000
