Date,Close,High,Low,Open,Volume,Return,MA5,MA10,Volatility,Momentum,RSI,MACD,Price_vs_MA10,Momentum_Return,Trend,Distance_MA10,Distance_MA20,Target
2015-01-30,75.3834228515625,77.61781480563216,75.22452912034522,77.45892107441489,42649500,-0.02679485330792919,76.15404052734375,76.17489395141601,0.02050825056532296,-1.9066925048828125,43.38397167793146,-0.3153083939634058,0.9896098168465018,-0.024073379349032198,0.9997262428210855,-0.010390183153498156,-0.010577228572888786,0
2015-02-02,74.46978759765625,75.61181149162624,73.23839167597323,75.58202081572189,41955300,-0.01211984305495506,75.6555191040039,76.15602493286133,0.020754341607224565,-2.4926071166992188,43.69987096687552,-0.4308300644504044,0.9778581230218928,-0.03195308586675394,0.993427889266822,-0.02214187697810721,-0.020359869087437588,1
2015-02-03,74.87696075439453,75.0557124190321,73.34764264059986,74.66841840839577,26957700,0.0054676288179864585,75.58004608154297,76.072607421875,0.01911038906126274,-0.3773651123046875,46.214860944862615,-0.4839477018790319,0.9842828225822498,-0.004291905847616406,0.9935251155833211,-0.01571717741775025,-0.013850552957319628,1
2015-02-04,75.10535430908203,75.82036090365699,74.48966007878555,74.56909936315081,20277400,0.003050251404255855,75.45888977050781,75.96237716674804,0.018883033363306278,-0.6057815551757812,47.66685124191196,-0.5018295820901528,0.9887177983413457,-0.007311870238898455,0.9933718846747647,-0.011282201658654345,-0.010506063537148558,0
2015-02-05,75.08550262451172,75.45293870406861,74.68827586378244,75.18480742057648,15062600,-0.000264317833967187,74.98420562744141,75.75979232788086,0.013380046660850941,-2.3734207153320312,56.655245357129516,-0.5117043567273925,0.9910996363288473,-0.030661133974609123,0.9897625550888156,-0.008900363671152656,-0.010418033529807635,0
2015-02-06,73.95341491699219,75.17487836393431,73.73493980902644,75.15502043433318,21211000,-0.0150773141012438,74.69820404052734,75.42612228393554,0.009242739070154467,-1.4300079345703125,46.973632675623875,-0.6039186057555241,0.9804748365374072,-0.018943594767923733,0.9903492553857136,-0.01952516346259281,-0.022966209072943555,0
2015-02-09,73.92362213134766,74.31091614755246,72.94048417347045,73.53632811514285,16194300,-0.0004028588223812246,74.58897094726562,75.12224502563477,0.008004870052196396,-0.5461654663085938,41.588804842236016,-0.6716606059200956,0.9840443680313589,-0.007226610535349898,0.9929012494476547,-0.015955631968641137,-0.021241031425670687,1
2015-02-10,74.66840362548828,74.8173570028044,73.98318778395877,74.33075829181111,15811300,0.010075013543266342,74.54725952148438,75.06365280151367,0.009178717535868311,-0.20855712890625,42.92236289584188,-0.6576678018905824,0.9947344798544441,-0.002619225810070014,0.9931205948450875,-0.005265520145555924,-0.010384612648651315,1
2015-02-11,75.97925567626953,76.21758868560124,74.50951903637281,74.56910039458829,20877400,0.01755564585733005,74.72203979492187,75.09046478271485,0.012339043297787422,0.8739013671875,44.98238936544907,-0.5346405946610702,1.0118362683747735,0.01188616864300418,0.9950935849330662,0.011836268374773473,0.006948969555443663,0
2015-02-12,75.70121002197266,76.33676985505909,75.36356459888064,76.32683710178468,17235000,-0.0036594943162060467,74.84518127441406,74.91469345092773,0.012611173658494613,0.6157073974609375,43.01917655773917,-0.4543392668934274,1.0104988291991093,0.00849099216076532,0.9990721155849193,0.010498829199109272,0.003297055833461293,0
